D:\PP-Laba-2\dataset_3\3877.jpg,dataset_3\3877.jpg,cat
D:\PP-Laba-2\dataset_3\8464.jpg,dataset_3\8464.jpg,cat
D:\PP-Laba-2\dataset_3\1192.jpg,dataset_3\1192.jpg,cat
D:\PP-Laba-2\dataset_3\2154.jpg,dataset_3\2154.jpg,cat
D:\PP-Laba-2\dataset_3\4914.jpg,dataset_3\4914.jpg,cat
D:\PP-Laba-2\dataset_3\387.jpg,dataset_3\387.jpg,cat
D:\PP-Laba-2\dataset_3\2972.jpg,dataset_3\2972.jpg,cat
D:\PP-Laba-2\dataset_3\1254.jpg,dataset_3\1254.jpg,cat
D:\PP-Laba-2\dataset_3\8348.jpg,dataset_3\8348.jpg,cat
D:\PP-Laba-2\dataset_3\7282.jpg,dataset_3\7282.jpg,cat
D:\PP-Laba-2\dataset_3\9056.jpg,dataset_3\9056.jpg,cat
D:\PP-Laba-2\dataset_3\9714.jpg,dataset_3\9714.jpg,cat
D:\PP-Laba-2\dataset_3\5427.jpg,dataset_3\5427.jpg,cat
D:\PP-Laba-2\dataset_3\6373.jpg,dataset_3\6373.jpg,cat
D:\PP-Laba-2\dataset_3\2522.jpg,dataset_3\2522.jpg,cat
D:\PP-Laba-2\dataset_3\8047.jpg,dataset_3\8047.jpg,cat
D:\PP-Laba-2\dataset_3\8260.jpg,dataset_3\8260.jpg,cat
D:\PP-Laba-2\dataset_3\1675.jpg,dataset_3\1675.jpg,cat
D:\PP-Laba-2\dataset_3\7033.jpg,dataset_3\7033.jpg,cat
D:\PP-Laba-2\dataset_3\4556.jpg,dataset_3\4556.jpg,cat
D:\PP-Laba-2\dataset_3\93.jpg,dataset_3\93.jpg,cat
D:\PP-Laba-2\dataset_3\5872.jpg,dataset_3\5872.jpg,cat
D:\PP-Laba-2\dataset_3\4428.jpg,dataset_3\4428.jpg,cat
D:\PP-Laba-2\dataset_3\8030.jpg,dataset_3\8030.jpg,cat
D:\PP-Laba-2\dataset_3\6382.jpg,dataset_3\6382.jpg,cat
D:\PP-Laba-2\dataset_3\2780.jpg,dataset_3\2780.jpg,cat
D:\PP-Laba-2\dataset_3\6076.jpg,dataset_3\6076.jpg,cat
D:\PP-Laba-2\dataset_3\564.jpg,dataset_3\564.jpg,cat
D:\PP-Laba-2\dataset_3\4439.jpg,dataset_3\4439.jpg,cat
D:\PP-Laba-2\dataset_3\2616.jpg,dataset_3\2616.jpg,cat
D:\PP-Laba-2\dataset_3\1054.jpg,dataset_3\1054.jpg,cat
D:\PP-Laba-2\dataset_3\4676.jpg,dataset_3\4676.jpg,cat
D:\PP-Laba-2\dataset_3\7042.jpg,dataset_3\7042.jpg,cat
D:\PP-Laba-2\dataset_3\3483.jpg,dataset_3\3483.jpg,cat
D:\PP-Laba-2\dataset_3\9043.jpg,dataset_3\9043.jpg,cat
D:\PP-Laba-2\dataset_3\3865.jpg,dataset_3\3865.jpg,cat
D:\PP-Laba-2\dataset_3\2165.jpg,dataset_3\2165.jpg,cat
D:\PP-Laba-2\dataset_3\296.jpg,dataset_3\296.jpg,cat
D:\PP-Laba-2\dataset_3\8485.jpg,dataset_3\8485.jpg,cat
D:\PP-Laba-2\dataset_3\753.jpg,dataset_3\753.jpg,cat
D:\PP-Laba-2\dataset_3\8217.jpg,dataset_3\8217.jpg,cat
D:\PP-Laba-2\dataset_3\9529.jpg,dataset_3\9529.jpg,cat
D:\PP-Laba-2\dataset_3\4803.jpg,dataset_3\4803.jpg,cat
D:\PP-Laba-2\dataset_3\9459.jpg,dataset_3\9459.jpg,cat
D:\PP-Laba-2\dataset_3\5046.jpg,dataset_3\5046.jpg,cat
D:\PP-Laba-2\dataset_3\4623.jpg,dataset_3\4623.jpg,cat
D:\PP-Laba-2\dataset_3\9631.jpg,dataset_3\9631.jpg,cat
D:\PP-Laba-2\dataset_3\8710.jpg,dataset_3\8710.jpg,cat
D:\PP-Laba-2\dataset_3\9334.jpg,dataset_3\9334.jpg,cat
D:\PP-Laba-2\dataset_3\121.jpg,dataset_3\121.jpg,cat
D:\PP-Laba-2\dataset_3\2520.jpg,dataset_3\2520.jpg,cat
D:\PP-Laba-2\dataset_3\3464.jpg,dataset_3\3464.jpg,cat
D:\PP-Laba-2\dataset_3\2007.jpg,dataset_3\2007.jpg,cat
D:\PP-Laba-2\dataset_3\4622.jpg,dataset_3\4622.jpg,cat
D:\PP-Laba-2\dataset_3\9836.jpg,dataset_3\9836.jpg,cat
D:\PP-Laba-2\dataset_3\6224.jpg,dataset_3\6224.jpg,cat
D:\PP-Laba-2\dataset_3\7718.jpg,dataset_3\7718.jpg,cat
D:\PP-Laba-2\dataset_3\303.jpg,dataset_3\303.jpg,cat
D:\PP-Laba-2\dataset_3\3312.jpg,dataset_3\3312.jpg,cat
D:\PP-Laba-2\dataset_3\5839.jpg,dataset_3\5839.jpg,cat
D:\PP-Laba-2\dataset_3\4290.jpg,dataset_3\4290.jpg,cat
D:\PP-Laba-2\dataset_3\2277.jpg,dataset_3\2277.jpg,cat
D:\PP-Laba-2\dataset_3\6482.jpg,dataset_3\6482.jpg,cat
D:\PP-Laba-2\dataset_3\9017.jpg,dataset_3\9017.jpg,cat
D:\PP-Laba-2\dataset_3\9470.jpg,dataset_3\9470.jpg,cat
D:\PP-Laba-2\dataset_3\3473.jpg,dataset_3\3473.jpg,cat
D:\PP-Laba-2\dataset_3\413.jpg,dataset_3\413.jpg,cat
D:\PP-Laba-2\dataset_3\4328.jpg,dataset_3\4328.jpg,cat
D:\PP-Laba-2\dataset_3\6621.jpg,dataset_3\6621.jpg,cat
D:\PP-Laba-2\dataset_3\1871.jpg,dataset_3\1871.jpg,cat
D:\PP-Laba-2\dataset_3\7507.jpg,dataset_3\7507.jpg,cat
D:\PP-Laba-2\dataset_3\3973.jpg,dataset_3\3973.jpg,cat
D:\PP-Laba-2\dataset_3\2672.jpg,dataset_3\2672.jpg,cat
D:\PP-Laba-2\dataset_3\804.jpg,dataset_3\804.jpg,cat
D:\PP-Laba-2\dataset_3\5749.jpg,dataset_3\5749.jpg,cat
D:\PP-Laba-2\dataset_3\5072.jpg,dataset_3\5072.jpg,cat
D:\PP-Laba-2\dataset_3\6339.jpg,dataset_3\6339.jpg,cat
D:\PP-Laba-2\dataset_3\2574.jpg,dataset_3\2574.jpg,cat
D:\PP-Laba-2\dataset_3\8443.jpg,dataset_3\8443.jpg,cat
D:\PP-Laba-2\dataset_3\7582.jpg,dataset_3\7582.jpg,cat
D:\PP-Laba-2\dataset_3\2036.jpg,dataset_3\2036.jpg,cat
D:\PP-Laba-2\dataset_3\8068.jpg,dataset_3\8068.jpg,cat
D:\PP-Laba-2\dataset_3\6112.jpg,dataset_3\6112.jpg,cat
D:\PP-Laba-2\dataset_3\2842.jpg,dataset_3\2842.jpg,cat
D:\PP-Laba-2\dataset_3\7672.jpg,dataset_3\7672.jpg,cat
D:\PP-Laba-2\dataset_3\9203.jpg,dataset_3\9203.jpg,cat
D:\PP-Laba-2\dataset_3\8792.jpg,dataset_3\8792.jpg,cat
D:\PP-Laba-2\dataset_3\1016.jpg,dataset_3\1016.jpg,cat
D:\PP-Laba-2\dataset_3\7970.jpg,dataset_3\7970.jpg,cat
D:\PP-Laba-2\dataset_3\5343.jpg,dataset_3\5343.jpg,cat
D:\PP-Laba-2\dataset_3\2857.jpg,dataset_3\2857.jpg,cat
D:\PP-Laba-2\dataset_3\195.jpg,dataset_3\195.jpg,cat
D:\PP-Laba-2\dataset_3\6086.jpg,dataset_3\6086.jpg,cat
D:\PP-Laba-2\dataset_3\9288.jpg,dataset_3\9288.jpg,cat
D:\PP-Laba-2\dataset_3\2737.jpg,dataset_3\2737.jpg,cat
D:\PP-Laba-2\dataset_3\9078.jpg,dataset_3\9078.jpg,cat
D:\PP-Laba-2\dataset_3\8156.jpg,dataset_3\8156.jpg,cat
D:\PP-Laba-2\dataset_3\8153.jpg,dataset_3\8153.jpg,cat
D:\PP-Laba-2\dataset_3\5684.jpg,dataset_3\5684.jpg,cat
D:\PP-Laba-2\dataset_3\4132.jpg,dataset_3\4132.jpg,cat
D:\PP-Laba-2\dataset_3\2526.jpg,dataset_3\2526.jpg,cat
D:\PP-Laba-2\dataset_3\6675.jpg,dataset_3\6675.jpg,cat
D:\PP-Laba-2\dataset_3\6227.jpg,dataset_3\6227.jpg,cat
D:\PP-Laba-2\dataset_3\193.jpg,dataset_3\193.jpg,cat
D:\PP-Laba-2\dataset_3\4325.jpg,dataset_3\4325.jpg,cat
D:\PP-Laba-2\dataset_3\1156.jpg,dataset_3\1156.jpg,cat
D:\PP-Laba-2\dataset_3\2630.jpg,dataset_3\2630.jpg,cat
D:\PP-Laba-2\dataset_3\565.jpg,dataset_3\565.jpg,cat
D:\PP-Laba-2\dataset_3\8960.jpg,dataset_3\8960.jpg,cat
D:\PP-Laba-2\dataset_3\1794.jpg,dataset_3\1794.jpg,cat
D:\PP-Laba-2\dataset_3\3955.jpg,dataset_3\3955.jpg,cat
D:\PP-Laba-2\dataset_3\2087.jpg,dataset_3\2087.jpg,cat
D:\PP-Laba-2\dataset_3\6326.jpg,dataset_3\6326.jpg,cat
D:\PP-Laba-2\dataset_3\5881.jpg,dataset_3\5881.jpg,cat
D:\PP-Laba-2\dataset_3\238.jpg,dataset_3\238.jpg,cat
D:\PP-Laba-2\dataset_3\6132.jpg,dataset_3\6132.jpg,cat
D:\PP-Laba-2\dataset_3\3591.jpg,dataset_3\3591.jpg,cat
D:\PP-Laba-2\dataset_3\9494.jpg,dataset_3\9494.jpg,cat
D:\PP-Laba-2\dataset_3\7135.jpg,dataset_3\7135.jpg,cat
D:\PP-Laba-2\dataset_3\2575.jpg,dataset_3\2575.jpg,cat
D:\PP-Laba-2\dataset_3\8831.jpg,dataset_3\8831.jpg,cat
D:\PP-Laba-2\dataset_3\8773.jpg,dataset_3\8773.jpg,cat
D:\PP-Laba-2\dataset_3\4077.jpg,dataset_3\4077.jpg,cat
D:\PP-Laba-2\dataset_3\1303.jpg,dataset_3\1303.jpg,cat
D:\PP-Laba-2\dataset_3\6172.jpg,dataset_3\6172.jpg,cat
D:\PP-Laba-2\dataset_3\8481.jpg,dataset_3\8481.jpg,cat
D:\PP-Laba-2\dataset_3\308.jpg,dataset_3\308.jpg,cat
D:\PP-Laba-2\dataset_3\4629.jpg,dataset_3\4629.jpg,cat
D:\PP-Laba-2\dataset_3\5518.jpg,dataset_3\5518.jpg,cat
D:\PP-Laba-2\dataset_3\3953.jpg,dataset_3\3953.jpg,cat
D:\PP-Laba-2\dataset_3\4370.jpg,dataset_3\4370.jpg,cat
D:\PP-Laba-2\dataset_3\5443.jpg,dataset_3\5443.jpg,cat
D:\PP-Laba-2\dataset_3\5247.jpg,dataset_3\5247.jpg,cat
D:\PP-Laba-2\dataset_3\9317.jpg,dataset_3\9317.jpg,cat
D:\PP-Laba-2\dataset_3\2811.jpg,dataset_3\2811.jpg,cat
D:\PP-Laba-2\dataset_3\9365.jpg,dataset_3\9365.jpg,cat
D:\PP-Laba-2\dataset_3\9509.jpg,dataset_3\9509.jpg,cat
D:\PP-Laba-2\dataset_3\2150.jpg,dataset_3\2150.jpg,cat
D:\PP-Laba-2\dataset_3\7624.jpg,dataset_3\7624.jpg,cat
D:\PP-Laba-2\dataset_3\9662.jpg,dataset_3\9662.jpg,cat
D:\PP-Laba-2\dataset_3\2153.jpg,dataset_3\2153.jpg,cat
D:\PP-Laba-2\dataset_3\9934.jpg,dataset_3\9934.jpg,cat
D:\PP-Laba-2\dataset_3\3992.jpg,dataset_3\3992.jpg,cat
D:\PP-Laba-2\dataset_3\358.jpg,dataset_3\358.jpg,cat
D:\PP-Laba-2\dataset_3\1305.jpg,dataset_3\1305.jpg,cat
D:\PP-Laba-2\dataset_3\3440.jpg,dataset_3\3440.jpg,cat
D:\PP-Laba-2\dataset_3\9475.jpg,dataset_3\9475.jpg,cat
D:\PP-Laba-2\dataset_3\8171.jpg,dataset_3\8171.jpg,cat
D:\PP-Laba-2\dataset_3\7197.jpg,dataset_3\7197.jpg,cat
D:\PP-Laba-2\dataset_3\1627.jpg,dataset_3\1627.jpg,cat
D:\PP-Laba-2\dataset_3\6788.jpg,dataset_3\6788.jpg,cat
D:\PP-Laba-2\dataset_3\7869.jpg,dataset_3\7869.jpg,cat
D:\PP-Laba-2\dataset_3\4042.jpg,dataset_3\4042.jpg,cat
D:\PP-Laba-2\dataset_3\7069.jpg,dataset_3\7069.jpg,cat
D:\PP-Laba-2\dataset_3\9096.jpg,dataset_3\9096.jpg,cat
D:\PP-Laba-2\dataset_3\5323.jpg,dataset_3\5323.jpg,cat
D:\PP-Laba-2\dataset_3\70.jpg,dataset_3\70.jpg,cat
D:\PP-Laba-2\dataset_3\4420.jpg,dataset_3\4420.jpg,cat
D:\PP-Laba-2\dataset_3\5226.jpg,dataset_3\5226.jpg,cat
D:\PP-Laba-2\dataset_3\2070.jpg,dataset_3\2070.jpg,cat
D:\PP-Laba-2\dataset_3\5236.jpg,dataset_3\5236.jpg,cat
D:\PP-Laba-2\dataset_3\1516.jpg,dataset_3\1516.jpg,cat
D:\PP-Laba-2\dataset_3\9322.jpg,dataset_3\9322.jpg,cat
D:\PP-Laba-2\dataset_3\1074.jpg,dataset_3\1074.jpg,cat
D:\PP-Laba-2\dataset_3\9156.jpg,dataset_3\9156.jpg,cat
D:\PP-Laba-2\dataset_3\8807.jpg,dataset_3\8807.jpg,cat
D:\PP-Laba-2\dataset_3\8262.jpg,dataset_3\8262.jpg,cat
D:\PP-Laba-2\dataset_3\9330.jpg,dataset_3\9330.jpg,cat
D:\PP-Laba-2\dataset_3\4498.jpg,dataset_3\4498.jpg,cat
D:\PP-Laba-2\dataset_3\9014.jpg,dataset_3\9014.jpg,cat
D:\PP-Laba-2\dataset_3\9768.jpg,dataset_3\9768.jpg,cat
D:\PP-Laba-2\dataset_3\7875.jpg,dataset_3\7875.jpg,cat
D:\PP-Laba-2\dataset_3\2282.jpg,dataset_3\2282.jpg,cat
D:\PP-Laba-2\dataset_3\2770.jpg,dataset_3\2770.jpg,cat
D:\PP-Laba-2\dataset_3\3668.jpg,dataset_3\3668.jpg,cat
D:\PP-Laba-2\dataset_3\9580.jpg,dataset_3\9580.jpg,cat
D:\PP-Laba-2\dataset_3\4805.jpg,dataset_3\4805.jpg,cat
D:\PP-Laba-2\dataset_3\6446.jpg,dataset_3\6446.jpg,cat
D:\PP-Laba-2\dataset_3\9686.jpg,dataset_3\9686.jpg,cat
D:\PP-Laba-2\dataset_3\2544.jpg,dataset_3\2544.jpg,cat
D:\PP-Laba-2\dataset_3\3251.jpg,dataset_3\3251.jpg,cat
D:\PP-Laba-2\dataset_3\2016.jpg,dataset_3\2016.jpg,cat
D:\PP-Laba-2\dataset_3\7596.jpg,dataset_3\7596.jpg,cat
D:\PP-Laba-2\dataset_3\7502.jpg,dataset_3\7502.jpg,cat
D:\PP-Laba-2\dataset_3\9839.jpg,dataset_3\9839.jpg,cat
D:\PP-Laba-2\dataset_3\5189.jpg,dataset_3\5189.jpg,cat
D:\PP-Laba-2\dataset_3\4801.jpg,dataset_3\4801.jpg,cat
D:\PP-Laba-2\dataset_3\7777.jpg,dataset_3\7777.jpg,cat
D:\PP-Laba-2\dataset_3\6691.jpg,dataset_3\6691.jpg,cat
D:\PP-Laba-2\dataset_3\3242.jpg,dataset_3\3242.jpg,cat
D:\PP-Laba-2\dataset_3\1910.jpg,dataset_3\1910.jpg,cat
D:\PP-Laba-2\dataset_3\8150.jpg,dataset_3\8150.jpg,cat
D:\PP-Laba-2\dataset_3\2707.jpg,dataset_3\2707.jpg,cat
D:\PP-Laba-2\dataset_3\829.jpg,dataset_3\829.jpg,cat
D:\PP-Laba-2\dataset_3\797.jpg,dataset_3\797.jpg,cat
D:\PP-Laba-2\dataset_3\6952.jpg,dataset_3\6952.jpg,cat
D:\PP-Laba-2\dataset_3\3827.jpg,dataset_3\3827.jpg,cat
D:\PP-Laba-2\dataset_3\3076.jpg,dataset_3\3076.jpg,cat
D:\PP-Laba-2\dataset_3\5510.jpg,dataset_3\5510.jpg,cat
D:\PP-Laba-2\dataset_3\4965.jpg,dataset_3\4965.jpg,cat
D:\PP-Laba-2\dataset_3\5637.jpg,dataset_3\5637.jpg,cat
D:\PP-Laba-2\dataset_3\4191.jpg,dataset_3\4191.jpg,cat
D:\PP-Laba-2\dataset_3\9817.jpg,dataset_3\9817.jpg,cat
D:\PP-Laba-2\dataset_3\9071.jpg,dataset_3\9071.jpg,cat
D:\PP-Laba-2\dataset_3\81.jpg,dataset_3\81.jpg,cat
D:\PP-Laba-2\dataset_3\6835.jpg,dataset_3\6835.jpg,cat
D:\PP-Laba-2\dataset_3\3101.jpg,dataset_3\3101.jpg,cat
D:\PP-Laba-2\dataset_3\621.jpg,dataset_3\621.jpg,cat
D:\PP-Laba-2\dataset_3\3225.jpg,dataset_3\3225.jpg,cat
D:\PP-Laba-2\dataset_3\539.jpg,dataset_3\539.jpg,cat
D:\PP-Laba-2\dataset_3\5032.jpg,dataset_3\5032.jpg,cat
D:\PP-Laba-2\dataset_3\7723.jpg,dataset_3\7723.jpg,cat
D:\PP-Laba-2\dataset_3\3592.jpg,dataset_3\3592.jpg,cat
D:\PP-Laba-2\dataset_3\2398.jpg,dataset_3\2398.jpg,cat
D:\PP-Laba-2\dataset_3\5829.jpg,dataset_3\5829.jpg,cat
D:\PP-Laba-2\dataset_3\6223.jpg,dataset_3\6223.jpg,cat
D:\PP-Laba-2\dataset_3\6174.jpg,dataset_3\6174.jpg,cat
D:\PP-Laba-2\dataset_3\1782.jpg,dataset_3\1782.jpg,cat
D:\PP-Laba-2\dataset_3\5261.jpg,dataset_3\5261.jpg,cat
D:\PP-Laba-2\dataset_3\4413.jpg,dataset_3\4413.jpg,cat
D:\PP-Laba-2\dataset_3\3334.jpg,dataset_3\3334.jpg,cat
D:\PP-Laba-2\dataset_3\5657.jpg,dataset_3\5657.jpg,cat
D:\PP-Laba-2\dataset_3\4520.jpg,dataset_3\4520.jpg,cat
D:\PP-Laba-2\dataset_3\5547.jpg,dataset_3\5547.jpg,cat
D:\PP-Laba-2\dataset_3\6875.jpg,dataset_3\6875.jpg,cat
D:\PP-Laba-2\dataset_3\6534.jpg,dataset_3\6534.jpg,cat
D:\PP-Laba-2\dataset_3\3445.jpg,dataset_3\3445.jpg,cat
D:\PP-Laba-2\dataset_3\8080.jpg,dataset_3\8080.jpg,cat
D:\PP-Laba-2\dataset_3\5822.jpg,dataset_3\5822.jpg,cat
D:\PP-Laba-2\dataset_3\4632.jpg,dataset_3\4632.jpg,cat
D:\PP-Laba-2\dataset_3\486.jpg,dataset_3\486.jpg,cat
D:\PP-Laba-2\dataset_3\3579.jpg,dataset_3\3579.jpg,cat
D:\PP-Laba-2\dataset_3\7761.jpg,dataset_3\7761.jpg,cat
D:\PP-Laba-2\dataset_3\3181.jpg,dataset_3\3181.jpg,cat
D:\PP-Laba-2\dataset_3\7682.jpg,dataset_3\7682.jpg,cat
D:\PP-Laba-2\dataset_3\904.jpg,dataset_3\904.jpg,cat
D:\PP-Laba-2\dataset_3\7935.jpg,dataset_3\7935.jpg,cat
D:\PP-Laba-2\dataset_3\7211.jpg,dataset_3\7211.jpg,cat
D:\PP-Laba-2\dataset_3\5716.jpg,dataset_3\5716.jpg,cat
D:\PP-Laba-2\dataset_3\2573.jpg,dataset_3\2573.jpg,cat
D:\PP-Laba-2\dataset_3\1000.jpg,dataset_3\1000.jpg,cat
D:\PP-Laba-2\dataset_3\8900.jpg,dataset_3\8900.jpg,cat
D:\PP-Laba-2\dataset_3\7116.jpg,dataset_3\7116.jpg,cat
D:\PP-Laba-2\dataset_3\9194.jpg,dataset_3\9194.jpg,cat
D:\PP-Laba-2\dataset_3\9451.jpg,dataset_3\9451.jpg,cat
D:\PP-Laba-2\dataset_3\6566.jpg,dataset_3\6566.jpg,cat
D:\PP-Laba-2\dataset_3\8103.jpg,dataset_3\8103.jpg,cat
D:\PP-Laba-2\dataset_3\8520.jpg,dataset_3\8520.jpg,cat
D:\PP-Laba-2\dataset_3\3442.jpg,dataset_3\3442.jpg,cat
D:\PP-Laba-2\dataset_3\1206.jpg,dataset_3\1206.jpg,cat
D:\PP-Laba-2\dataset_3\6693.jpg,dataset_3\6693.jpg,cat
D:\PP-Laba-2\dataset_3\5209.jpg,dataset_3\5209.jpg,cat
D:\PP-Laba-2\dataset_3\4737.jpg,dataset_3\4737.jpg,cat
D:\PP-Laba-2\dataset_3\2057.jpg,dataset_3\2057.jpg,cat
D:\PP-Laba-2\dataset_3\7337.jpg,dataset_3\7337.jpg,cat
D:\PP-Laba-2\dataset_3\974.jpg,dataset_3\974.jpg,cat
D:\PP-Laba-2\dataset_3\6490.jpg,dataset_3\6490.jpg,cat
